f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,etiqueta
-1.5003781,0.18295273,0.43390545,0.28010437,-1.5881515,0.19999212,0.51126015,0.29721326,-1.6236045,0.20172997,0.51094097,0.255383,-1.6524154,0.20358701,0.510412,0.28384238,-1.452418,0.19587618,0.36741874,0.37424222,-1.4037299,0.19563569,0.36787543,0.3768019,-1.350875,0.19771457,0.3681679,0.37805933,-1.6678245,0.2287277,0.84902,0.33297023,-1.245502,0.22178778,0.07501167,0.40144596,-1.5994238,0.19561622,0.5470577,0.17012188,-1.4193232,0.20974664,0.3485166,0.18957952,-1.8177395,0.3582864,1.534075,-0.8241119,-0.8153653,0.021036252,-0.79559773,-0.34448197,-0.75319016,-0.16181481,1.7426167,-0.59745485,1.3697182,-0.30754673,-1.4080948,0.6783803,0.52440685,-0.2681551,1.423623,0.30298868,1.974679,-0.4988341,-1.1625247,0.8495258,0.5608716,-0.44178888,1.3936545,0.3557413,2.0667884,-0.47363147,-1.1788404,1.0009654,0.59903914,-0.4323597,1.2573045,0.3827866,2.0496814,-0.4794067,-0.99386925,0.98800766,0.65112585,-0.37331313,1.3394744,0.42686716,2.0330822,-0.46288428,-1.059816,0.91633534,-1.8890771,-0.1093889,1.981625,0.434704,-1.3143674,-0.08734622,-1.9801371,0.48465082,-0.9424559,-0.5672819,0.5864475,-0.4375467,-0.030497046,-0.4728948,-1.554307,1.3648893,-1.092673,-0.44247144,0.66444385,-0.5488741,-0.7203705,-0.33017486,-1.3723764,0.7938229,-1.2760704,-0.42677137,0.6725518,-0.31184393,-1.0450772,-0.307609,-1.3303654,0.30453172,-0.24176778,-0.46105996,1.0980817,-0.3885763,0.059923843,-0.3668977,-1.0564816,0.98547995,brazos_derecha
1.1633278,0.27070174,0.54203844,0.39422905,1.1517491,0.25198686,0.4472271,0.46458685,1.1514912,0.23846434,0.44752142,0.45858923,1.1601012,0.22537462,0.44702405,0.44933867,1.2438096,0.2801228,0.6016597,0.5010295,1.2846146,0.28490546,0.60233325,0.50061506,1.3242949,0.28857118,0.602359,0.5213107,1.2347592,0.19627726,0.07672126,0.5408152,1.4420338,0.2558271,0.8890022,0.5563832,1.1743814,0.23486951,0.45092943,0.31405246,1.2938318,0.23433238,0.66465193,0.28897735,0.51492655,-0.0048500635,-0.6769907,0.431505,1.9643422,0.10601661,1.5538558,0.14582089,-1.9799024,-0.46545577,-0.9266792,0.82267416,0.818808,-0.30352858,1.9404131,-1.8958313,-2.4259858,-0.6986264,0.011863812,0.93404615,-0.52376527,-0.22025299,2.0296981,-0.2125846,-2.3718178,-0.4925108,0.008791114,1.1143049,-0.7677231,-0.20350665,2.0399816,-0.13690965,-2.3409777,-0.56214887,0.2771256,1.0887425,-0.8378528,-0.29799062,1.9681594,-0.15280195,-2.3674173,-0.52975684,0.1620124,1.0551531,-0.8624882,-0.18392032,1.9887388,-0.09865846,0.21644375,-0.068975314,-2.0822217,1.0004351,1.6051382,-0.103082985,2.0647626,0.8277614,-1.0903559,-0.44205928,-0.88291794,4.807958,0.92549163,-0.2703031,1.6095995,-0.32190987,0.0024253177,-0.28032175,-1.1234264,5.4312744,0.83470917,-0.19441022,0.6303709,0.23535538,0.46341595,-0.22558728,-1.0997472,5.6886306,1.1027416,-0.14252585,0.5862191,1.1523039,-0.7616325,-0.36841524,-0.4841721,5.670091,-0.5296505,-0.3165387,1.2134372,1.4619906,brazos_izquierda
-1.8353118,0.30801725,0.48860374,-0.6158729,-1.8958746,0.31308576,0.52081543,-0.56360173,-1.9329522,0.31568334,0.5199459,-0.7108566,-1.9566817,0.32094023,0.51908857,-0.59382945,-1.7660894,0.31202137,0.40201032,-0.5990119,-1.7242372,0.31422892,0.40212685,-0.7124882,-1.6754403,0.317211,0.40194532,-0.7622906,-1.9680743,0.33461177,0.6397518,-1.033288,-1.6074339,0.33132005,-5.2987914e-05,-0.66501087,-1.9250482,0.2894551,0.5399965,-0.78482926,-1.7637049,0.31421456,0.37567526,-0.93257445,-2.1136458,0.14606997,1.1221585,-1.7110314,-1.1931207,0.15116021,-0.8752125,-2.0853114,-0.75670904,-0.49966788,1.1595731,-1.314152,1.0697725,-0.29650438,-1.183172,0.60856724,0.52523476,-0.42107052,0.9962921,-0.0008495565,1.6793634,-0.6364249,-0.65990627,0.8294895,0.66030985,-0.45771953,1.0100005,0.089899905,1.7222753,-0.6600687,-0.6619491,0.961498,0.6636319,-0.32445395,0.89830434,0.107359745,1.6671482,-0.70799327,-0.482867,0.93966043,0.6818025,-0.39404753,0.92950904,0.22847517,1.8265684,-0.7593066,-0.55939686,0.83914626,-1.9403147,-0.32926002,1.6843067,0.83932185,-1.3926291,-0.24193084,-1.7020689,0.9214126,-1.5843023,-1.0489955,1.4936329,-0.59745103,-0.88163614,-0.714592,-0.19241513,1.1167623,-0.9378974,-0.95827913,1.1561894,-0.49083668,-0.4081475,-0.6666861,-0.31756032,0.6013436,-1.0171944,-0.9289994,1.1227794,-0.17381385,-0.53268206,-0.64524037,-0.311169,0.12610334,0.064173594,-0.9958671,1.5092499,-0.3533636,0.55599236,-0.7255137,-0.0009824896,0.56348103,brazos_derecha
1.1910746,-0.836695,0.6945372,-1.4732593,1.161899,-0.7505156,0.6794145,-1.550075,1.130716,-0.7417395,0.6790683,-1.5432761,1.1008735,-0.73277456,0.67845994,-1.4495814,1.1900676,-0.77580994,0.68034863,-1.8909948,1.1831251,-0.78204817,0.68035734,-2.025866,1.1681825,-0.7874763,0.6800927,-1.9389884,0.9933798,-0.7407905,0.67097384,-2.7544005,1.0886714,-0.81167156,0.65043837,-3.2511578,1.1034726,-0.91602945,0.7138023,-1.7968141,1.1518306,-0.95253634,0.71041983,-1.7327697,0.7938778,-1.0088619,0.66459155,0.06894563,0.77485335,-1.4932709,0.6479715,0.100592725,0.015318277,-0.2287087,1.1546007,0.009686513,0.85799104,-0.6123676,1.0573076,-0.03325148,0.2067478,0.36030385,1.2435832,0.17609106,0.20145118,0.20157804,1.2580395,0.09959554,0.23715259,0.4285394,1.2365048,0.23626563,0.033900086,0.30519482,1.2454131,0.098804,0.24980922,0.45371112,1.1135478,0.25031704,0.06428273,0.35062435,1.1405799,0.09963848,0.26994744,0.4250711,1.2033147,0.29532713,0.096735686,0.3055028,1.2274895,0.17784335,0.54396594,-1.2967198,-0.06643869,1.2080145,0.7935192,-1.3412732,0.03523772,1.1959007,0.40429968,-0.72911847,0.40579957,0.9581942,0.92087746,-0.7800149,0.3057356,0.46516722,0.092542194,-0.6256955,-0.6963075,1.179392,0.7424622,-0.6800522,-0.5845329,0.32854784,-0.042353794,-0.6353001,-0.7720937,0.043713048,0.68586785,-0.6924306,-0.63036925,-0.1548247,0.23899439,-0.53974193,-0.67932683,1.0063694,0.66122586,-0.5895923,-0.41713473,0.5472197,salto
1.2405014,0.20399643,0.6635859,-0.08376884,1.2168583,0.1857006,0.5949335,0.023934588,1.2206435,0.17482689,0.59491855,0.07939652,1.2264652,0.1666281,0.5944561,0.06551236,1.2447401,0.21668538,0.69167644,-0.1995029,1.2633293,0.22472553,0.69167876,-0.31051642,1.2829968,0.23266318,0.6914526,-0.19442838,1.2596513,0.15548094,0.3362562,0.008305214,1.3367364,0.22091135,0.8529849,-0.3329499,1.2752233,0.16719802,0.605054,-1.3209071,1.3237413,0.1766469,0.7407339,-1.5094299,0.8101995,0.089993566,-0.26683944,-0.5220772,1.5220492,0.22087468,1.2462964,-1.0624747,-1.7890289,-0.31335825,-0.5471441,0.6165734,0.29022443,-0.40822977,1.5078572,-0.5323123,-2.1625297,-0.50917345,0.20586188,0.58557516,-0.7956095,-0.5011235,1.6168174,-0.026160046,-2.1773038,-0.47046128,0.2100878,0.55987114,-0.81437683,-0.57262576,1.6178503,0.021455556,-2.1690154,-0.53623784,0.39298517,0.5055118,-0.9146316,-0.60908335,1.5849104,0.014997791,-2.1641133,-0.5412647,0.3125259,0.44422108,-0.9596602,-0.5857127,1.5936334,0.09024225,0.48275304,-0.08389801,-1.2656064,0.39736626,1.0125412,-0.22230743,1.2499567,0.41480514,-0.33537993,-0.3698879,-0.722275,0.46776167,0.6620698,-0.37490666,0.5493847,0.18905596,-0.33928934,-0.25550067,-0.94814765,0.82471156,0.19273268,-0.24605596,0.21660185,0.29673755,-0.19380382,-0.23518988,-0.94505566,0.45642152,0.32026425,-0.22785404,0.1992581,0.58991313,-0.7849936,-0.24670647,-0.7485376,0.88210946,-0.52800125,-0.23095442,0.5012752,0.642435,brazos_izquierda
1.1633278,0.27070174,0.54203844,0.39422905,1.1517491,0.25198686,0.4472271,0.46458685,1.1514912,0.23846434,0.44752142,0.45858923,1.1601012,0.22537462,0.44702405,0.44933867,1.2438096,0.2801228,0.6016597,0.5010295,1.2846146,0.28490546,0.60233325,0.50061506,1.3242949,0.28857118,0.602359,0.5213107,1.2347592,0.19627726,0.07672126,0.5408152,1.4420338,0.2558271,0.8890022,0.5563832,1.1743814,0.23486951,0.45092943,0.31405246,1.2938318,0.23433238,0.66465193,0.28897735,0.51492655,-0.0048500635,-0.6769907,0.431505,1.9643422,0.10601661,1.5538558,0.14582089,-1.9799024,-0.46545577,-0.9266792,0.82267416,0.818808,-0.30352858,1.9404131,-1.8958313,-2.4259858,-0.6986264,0.011863812,0.93404615,-0.52376527,-0.22025299,2.0296981,-0.2125846,-2.3718178,-0.4925108,0.008791114,1.1143049,-0.7677231,-0.20350665,2.0399816,-0.13690965,-2.3409777,-0.56214887,0.2771256,1.0887425,-0.8378528,-0.29799062,1.9681594,-0.15280195,-2.3674173,-0.52975684,0.1620124,1.0551531,-0.8624882,-0.18392032,1.9887388,-0.09865846,0.21644375,-0.068975314,-2.0822217,1.0004351,1.6051382,-0.103082985,2.0647626,0.8277614,-1.0903559,-0.44205928,-0.88291794,4.807958,0.92549163,-0.2703031,1.6095995,-0.32190987,0.0024253177,-0.28032175,-1.1234264,5.4312744,0.83470917,-0.19441022,0.6303709,0.23535538,0.46341595,-0.22558728,-1.0997472,5.6886306,1.1027416,-0.14252585,0.5862191,1.1523039,-0.7616325,-0.36841524,-0.4841721,5.670091,-0.5296505,-0.3165387,1.2134372,1.4619906,brazos_izquierda
0.3354441,0.24754168,0.0693566,0.22596234,0.378198,0.2871566,0.064564705,0.2084041,0.3722808,0.29635382,0.06433746,0.22217858,0.36023313,0.30730486,0.0637469,0.18871586,0.38668597,0.27148163,0.08847316,0.2354167,0.39235437,0.26791304,0.088729,0.24881205,0.40519035,0.2637274,0.08879788,0.22887076,0.34029183,0.33760396,0.041660905,0.18795814,0.42393246,0.2565199,0.15780266,0.13858806,0.31838396,0.26443583,0.05891725,0.30881593,0.29309157,0.22352964,0.08975188,0.32830015,0.17327675,0.4623617,0.044404633,0.22352944,0.2281145,0.26550266,0.31587934,0.31321222,-0.32773465,1.0276407,0.24101496,0.12892103,0.57001036,0.7422066,0.521234,0.08544278,0.08411051,0.8148881,0.060916267,-0.5023668,-0.05378133,0.70247984,0.2786413,-0.45291165,0.16506392,0.82547176,0.06570678,-0.54189473,-0.1652774,0.70303726,0.28309768,-0.57669306,0.21254554,0.8068211,-0.04195125,-0.4049889,-0.17172006,0.73583317,0.15789093,-0.5150268,0.17915414,0.80755025,0.023488356,-0.46760714,-0.12993266,0.7336691,0.22974327,-0.48117492,0.06380154,-0.22313058,-0.31370053,-0.27696684,0.36957455,-0.20168771,0.30288073,-0.20454054,0.08169359,-0.22403985,-0.16018182,0.033727717,0.28754273,-0.27125785,0.14018254,-0.021699963,0.021544237,-0.3178136,-0.11297519,-0.2746998,0.35371652,-0.32830527,0.18954799,-0.15401416,0.003332556,-0.3363143,-0.12414436,-0.43754032,0.41144156,-0.33059508,0.17396072,-0.38414764,-0.0659623,-0.29837146,-0.1286453,-0.27133584,0.038279932,-0.33259386,0.18429168,-0.22534455,salto
1.0389922,1.2786872,0.37432218,0.39379907,1.0301965,1.2414951,0.41637784,0.45427808,1.0048367,1.2428901,0.4164689,0.4449186,0.9772809,1.2459396,0.41727242,0.43135136,1.0207729,1.2342741,0.39093632,0.5114917,1.0010061,1.2295729,0.3908995,0.5236681,0.97182935,1.2279351,0.39031947,0.5359465,0.8678414,1.2615308,0.5887007,0.49972555,0.8978745,1.2424515,0.44293153,0.56461525,0.98366034,1.3166907,0.42439637,0.45956388,0.9664539,1.3100605,0.3882742,0.48234472,0.7676196,1.6657501,0.68583775,0.014993342,0.70762885,1.575269,0.40994346,0.017393798,0.24883462,1.9175628,0.537134,-2.3641164,0.80359244,1.757625,-0.060678225,-1.3481219,0.5481161,1.2409981,-0.06665393,-1.7606065,0.18112794,1.0414946,-0.71227145,-1.28264,0.55951375,1.1126883,-0.055432625,-1.5175201,0.064086154,0.9434445,-0.72384727,-0.99386877,0.63953245,1.084483,-0.12459542,-1.3888078,0.04051146,0.9173584,-0.7514328,-0.70327747,0.6336074,1.121957,-0.11410512,-1.4514114,0.07237446,0.9432265,-0.7403655,-0.8403614,0.9169386,1.1894796,0.24242362,-1.7610979,0.5833995,1.1345406,-0.21881078,-1.771245,0.7253975,0.7351716,-0.0064597176,-0.8385004,0.5346417,0.7618434,0.061698865,-0.8316725,0.60595536,0.50996864,0.101726644,-0.6760746,0.30120933,0.50071853,-0.13814911,-0.67366815,0.5951869,0.4953563,0.107482135,-0.49034086,0.23450263,0.46660554,-0.14585486,-0.6101179,0.38993275,0.41387007,-0.009898293,-0.61643237,0.32438824,0.4409963,-0.19381958,-0.7452466,salto
0.3344321,0.5275841,0.08224759,0.27702284,0.3197903,0.5365488,0.09163802,0.2781324,0.299672,0.5404616,0.09135097,0.28974184,0.27797502,0.54738456,0.090668194,0.25802186,0.32829154,0.5298372,0.09147101,0.32766524,0.32505614,0.52733,0.09168487,0.34474778,0.33063403,0.52651167,0.09174486,0.32707563,0.22181663,0.56742805,0.11506533,0.3216706,0.33875668,0.5200218,0.10017835,0.3255501,0.2883742,0.55101776,0.08267759,0.3935885,0.30370086,0.5381853,0.07925275,0.41214028,0.111686826,0.7399548,0.1966591,0.2686812,0.14109014,0.6533018,0.1878673,0.3446328,-0.28940934,1.3022184,0.31879348,-0.41912213,0.49375388,1.1263231,0.30015913,-0.16194338,0.17786445,0.83339936,0.024679715,-1.3717312,-0.12682104,0.8334099,0.043744847,-1.1015385,0.348133,0.80430275,0.039969444,-1.2732675,-0.21783864,0.7978239,0.062067784,-1.0985743,0.4089462,0.7860354,-0.06375568,-1.1462672,-0.2314391,0.82586443,-0.05215544,-1.0461481,0.3842306,0.8015514,-0.018558426,-1.249671,-0.19527294,0.8342453,-0.00059835945,-1.1010882,-0.04764818,0.09898574,-0.10507192,-1.2542486,0.23301332,0.08726748,0.101810366,-1.2016816,-0.10787366,-0.10426981,-0.20513225,-0.23789316,0.07542874,-0.16691676,-0.110930786,-0.20823526,-0.15330473,-0.22764438,0.08303086,-0.49764875,0.06481377,-0.24399005,0.21940361,-0.29248506,-0.15273693,-0.2411057,0.08811415,-0.4841878,0.11130675,-0.24025238,0.21804862,-0.40025458,-0.24142297,-0.23420973,0.09666472,-0.46143448,-0.18497504,-0.27036098,0.20142815,-0.39503416,salto
0.29838032,0.47208273,0.06840331,0.3745215,0.3108695,0.4860618,0.07097356,0.41387534,0.29706278,0.49212027,0.070694625,0.41587612,0.27681455,0.5010594,0.07035721,0.39776212,0.30293354,0.4721524,0.078694336,0.45723572,0.2980495,0.46786168,0.079070166,0.4688847,0.30614027,0.46406874,0.07925295,0.4654599,0.23420209,0.52382004,0.052556887,0.48540127,0.3255628,0.45752323,0.08155576,0.49879205,0.26472014,0.497044,0.05394672,0.46978995,0.24104954,0.47593775,0.06173418,0.48624063,0.14689492,0.68556935,0.010037953,0.50740254,0.14401558,0.62946403,0.18461786,0.5531774,-0.1331473,1.2408885,0.09892871,0.09455842,0.21148826,1.1178637,0.33795062,0.25335675,0.13639191,0.9187737,-0.056194358,-1.5659773,-0.25555503,0.8969514,0.22643176,-1.2677687,0.25737354,0.90257764,-0.03878843,-1.5959499,-0.34165186,0.85705554,0.2502927,-1.4176866,0.26256606,0.89419055,-0.097130015,-1.4964892,-0.32131788,0.8941983,0.14843504,-1.3488039,0.24753645,0.9006902,-0.07723332,-1.6009061,-0.30043447,0.89677185,0.18579617,-1.374959,0.13527536,0.07429152,-0.21673238,-1.3984793,0.33112693,0.11502275,0.21497998,-1.3719643,0.14046292,-0.015521111,0.10853749,-0.39695832,0.29432714,-0.05346625,0.24897072,-0.5126496,0.18065709,-0.14422444,0.06728067,-0.5005097,0.3814313,-0.16264892,0.36969826,-0.4527589,0.20324998,-0.14915043,0.051953636,-0.51256907,0.43278137,-0.16161694,0.35994402,-0.52324295,0.0017587923,-0.1581302,0.061519418,-0.49708483,0.07337683,-0.18584503,0.39720717,-0.6040966,salto
0.049199246,0.8279328,0.19387473,0.41508323,0.037807804,0.8264869,0.25453553,0.480018,0.033588726,0.8306826,0.25578848,0.4715915,0.021384709,0.8317374,0.25751105,0.46655235,0.0285021,0.8241005,0.22222921,0.5342269,0.03851866,0.8281071,0.22174713,0.5445843,0.04149259,0.82996887,0.2224801,0.5601094,0.011010589,0.80747116,0.51061046,0.5586207,0.05015755,0.8336806,0.32981953,0.59399647,0.07311287,0.8306941,0.25332874,0.4958738,0.028255116,0.83595806,0.20610338,0.51610935,0.16644785,0.81678945,0.560262,0.5551608,0.07484946,0.8165542,0.25315654,0.6138633,1.0015116,-0.86705834,-0.11043794,0.8336302,-0.96626055,-0.9617669,-0.67611426,0.7308827,0.113054655,-1.5062704,-0.33190256,0.9477908,-0.034385033,-1.4191853,-0.5977636,0.9280405,0.028600417,-1.5625527,-0.33993325,1.1035968,0.09166927,-1.4635184,-0.6105439,1.0351057,0.0084115155,-1.5251497,-0.12982525,1.0778934,0.10366432,-1.4182969,-0.36918443,1.0096997,0.044358633,-1.5061219,-0.26134032,1.0887737,0.054565687,-1.4323161,-0.5207243,1.0653142,0.054179877,0.37388164,0.25899008,-0.24498539,-0.11983128,0.34036174,-0.24381237,-0.33546725,-0.10825156,0.29661864,-0.18255284,-0.803669,-0.47456735,0.22846696,-0.7343375,-0.8272011,-0.32501367,0.22954948,-0.50003827,-0.6468012,-0.5990994,0.10908492,-0.78059685,-0.6898926,-0.367605,0.22186042,-0.5160163,-0.50393337,-0.7314861,0.08809088,-0.7826938,-0.58955604,-0.16433422,0.19663802,-0.6460782,-0.64608896,-0.08981767,0.10597297,-0.9476845,-0.8210717,brazos_arriba
-0.072228074,0.874373,0.18701369,0.4165882,-0.07274301,0.85855114,0.25684476,0.4819389,-0.07267309,0.86431533,0.25827768,0.47359654,-0.08024003,0.8669158,0.26020586,0.46809965,-0.047465604,0.8545651,0.23008585,0.5365742,-0.022721259,0.85617745,0.22953251,0.5471745,-0.003988114,0.85799557,0.23032445,0.56287086,-0.06257887,0.8598158,0.5155913,0.55976206,0.014831559,0.8740846,0.34901032,0.59540194,-0.053375926,0.860878,0.23284313,0.49701005,-0.040485106,0.85737973,0.18869855,0.51751184,0.11075533,0.9121358,0.5162287,0.5671284,0.057564463,0.9684826,0.42119792,0.63701624,1.0876824,-0.42123207,-0.2172512,0.8359931,-1.1560315,-0.5124828,-0.67972773,0.7317488,0.0977686,-1.2720157,-0.46484706,0.95328444,-0.14094879,-1.1473482,-0.69034165,0.9378239,0.00030214427,-1.3393604,-0.43573225,1.1255792,0.020815106,-1.2398179,-0.6602635,1.0794755,-0.008655609,-1.3039812,-0.17639123,1.0979903,0.037311587,-1.1726202,-0.36658582,1.0490739,0.030390276,-1.2776103,-0.36595398,1.1028801,-0.028844165,-1.1511844,-0.588391,1.0854087,0.121055104,0.47204965,0.10268641,-0.9570881,-0.060077034,0.34210047,-0.085424036,-1.0037504,-0.0054440675,0.32470098,-0.29320216,-0.78371644,-0.3909119,0.2557977,-0.53656614,-0.8263588,-0.14495917,0.189245,-0.28341854,-0.65957355,-0.48498127,0.076670796,-0.28167316,-0.7063501,-0.15975533,0.17507267,-0.2809138,-0.537069,-0.5767162,0.052859098,-0.27417377,-0.62918854,-0.10307898,0.1665442,-0.40044418,-0.66877925,-0.090776935,0.07476277,-0.4346456,-0.851251,brazos_arriba
0.28804535,0.7747746,-0.10703474,0.3885676,0.27988604,0.7403661,-0.097727485,0.4360296,0.28294384,0.7333317,-0.09761635,0.43319225,0.27989942,0.72656566,-0.09756054,0.41536263,0.27188745,0.75655705,-0.091995046,0.48406193,0.27524716,0.7605343,-0.091823705,0.49802482,0.28340995,0.7631884,-0.09156631,0.503154,0.30639035,0.71682495,-0.07024583,0.50109524,0.28631845,0.775595,-0.031315032,0.5427969,0.29917946,0.81764525,-0.10336299,0.4759651,0.32276413,0.820716,-0.09241122,0.49304548,0.39813352,0.84556514,0.05637891,0.5211499,0.34731454,0.9885514,0.09133665,0.55368257,0.41060996,1.2185546,0.26138666,0.06491819,0.08931731,1.1563246,0.15480739,0.043932073,0.48775092,1.0414215,-0.07634214,-1.5309795,-0.059694458,0.8442612,-0.14202821,-1.0918677,0.44490215,1.0102514,-0.08365459,-1.6319282,-0.10321753,0.80988,-0.16011985,-1.2285961,0.4794666,1.0168726,-0.18060991,-1.5569597,-0.06710392,0.82136995,-0.23919822,-1.1630388,0.49300513,1.0522891,-0.12032586,-1.6021438,-0.09082365,0.71557933,-0.18039812,-1.2152522,0.47578624,0.48315394,-0.10413174,-1.6250963,0.34089953,0.35049406,0.12184746,-1.6332884,0.45179945,0.35862017,-0.047736343,-0.7212716,0.31536028,0.3063689,-0.03348482,-0.749494,0.5183677,0.23063788,0.13319913,-0.63202864,0.4590902,0.18053202,0.2591789,-0.6215843,0.5557367,0.22695875,0.12620556,-0.5465344,0.4870565,0.17538491,0.25343338,-0.5658251,0.27022955,0.17455927,-0.060180984,-0.5837507,0.27736607,0.13761668,0.09228001,-0.6938079,brazos_abajo
0.42344278,-0.15429708,0.56038177,0.17733842,0.3916855,-0.100502305,0.5350391,0.0709964,0.3765783,-0.09919456,0.5348597,0.10306189,0.35827437,-0.09515557,0.5345586,0.09487876,0.40730727,-0.1006653,0.58230597,0.032443035,0.41009405,-0.096552946,0.5823975,0.033045627,0.42639598,-0.093372695,0.5823665,0.01378662,0.34604722,-0.09064016,0.3554536,0.18033944,0.45003146,-0.10010721,0.60122323,0.0290946,0.40729886,-0.17187537,0.50250345,0.39121723,0.4458002,-0.16848634,0.56705,0.37450573,0.29082566,-0.1396093,0.064129375,0.5540117,0.41332543,-0.17548673,0.6642282,0.58294785,0.7821786,0.016754929,0.27400163,0.8206897,-0.34640104,0.027637653,0.89772683,0.6228427,0.11891521,0.39623335,0.66602474,0.8097194,0.16513635,0.39790583,1.089962,0.53576356,-0.013502136,0.42118555,0.669844,0.69445616,0.24731931,0.41749588,1.0990558,0.2310595,-0.06896829,0.41628397,0.73276085,0.6786073,0.30904898,0.40756738,1.1301013,0.19541368,-0.032798316,0.41279733,0.7169791,0.6637338,0.28301716,0.39702302,1.1164445,0.21776685,0.101254426,-0.50687194,-0.7139574,1.0662179,0.42607287,-0.5625192,0.6891033,0.9618744,-0.26700357,-0.34792694,0.025737785,-0.047572143,0.07204647,-0.54804975,0.92361295,-0.5434815,-0.5253081,-0.46035492,-0.3571577,-0.20851256,-0.061494604,-0.6248386,0.47996533,-0.5281739,-0.5156629,-0.48065558,-0.38275537,-0.3624669,0.017714793,-0.6362477,0.45072842,-0.47413102,-0.67220384,-0.42490467,-0.3044837,-0.39686975,-0.49973577,-0.5833128,0.62960416,-0.6636163,manos_cadera
-0.032768246,0.8559372,-0.08251978,0.39989048,-0.024654804,0.8471207,-0.062675074,0.4601688,-0.028755495,0.8449555,-0.062215097,0.44473633,-0.04169977,0.8385716,-0.061803296,0.4402483,0.005571907,0.85956883,-0.04524917,0.5151803,0.0326402,0.8671615,-0.045165975,0.5200418,0.05922291,0.8723858,-0.044679828,0.5383628,-0.049177416,0.84291816,-0.034720935,0.5263197,0.09243492,0.9211251,0.079227135,0.5765284,-0.016755112,0.87681144,-0.07958467,0.4513633,0.02051772,0.8790499,-0.0486708,0.48063052,0.048939407,0.5877267,-0.16623586,0.39392057,0.19270189,0.7304269,-0.07998296,0.505996,0.36118722,-1.506219,-0.69907016,0.81039953,-0.102573246,-1.5273142,-0.46704298,0.7204054,0.01167361,-1.8951666,-0.52081555,0.9213266,0.019943576,-1.76319,-0.40835157,0.92290694,-0.021442132,-1.889965,-0.5537586,1.0718066,0.07500674,-1.7422172,-0.4351266,1.0944799,-0.027472647,-1.872671,-0.43175188,1.0500259,0.08825669,-1.7234533,-0.30250064,1.0891354,-0.008667731,-1.8972119,-0.48638797,1.0475019,0.041464336,-1.7485726,-0.36911392,1.1025811,0.18927175,0.28075957,-0.08648725,-0.23315993,0.09523296,0.21093081,0.09559956,-0.10584807,0.095969744,0.1982074,-0.79578626,-0.36808565,0.24226117,0.16511375,-0.84069556,-0.17264692,-0.17034958,0.18793632,-0.50026023,-0.37359414,0.1489724,0.1477692,-0.64408904,-0.28801647,-0.22009401,0.1606055,-0.46156305,-0.31599918,0.06051159,0.1305198,-0.6333525,-0.20845942,-0.028384782,0.18748596,-0.57525647,-0.23394623,0.36690387,0.12626417,-0.8785502,-0.14392486,brazos_arriba
-1.5482984,-0.36646804,-0.2350599,0.35173237,-1.3625939,-0.44344807,-0.18615314,0.40702417,-1.2767643,-0.43703198,-0.18575461,0.40408903,-1.2056372,-0.42807245,-0.18452695,0.38473904,-1.5015615,-0.45158675,-0.16034144,0.43641192,-1.486117,-0.45111105,-0.16037491,0.44392133,-1.460147,-0.4484167,-0.16130114,0.43905333,-1.0109478,-0.35171312,0.076936886,0.42082784,-1.3108736,-0.4051786,0.24417065,0.44063202,-1.3656411,-0.27700752,-0.16477741,0.38015136,-1.5365425,-0.27438918,-0.122574076,0.3535197,-0.43458268,0.40353426,0.18310857,-0.14134218,-1.4717503,0.34475607,0.45980594,-0.7311776,-0.15628357,1.362026,-0.030232422,-1.6798162,-1.4162645,1.4234163,0.42774922,-1.7233437,0.67189103,1.1113029,-0.7873593,-1.5690659,-1.070936,1.4451813,-0.10205062,-1.6769019,0.8121873,0.93140584,-0.79888695,-1.3595533,-1.0824082,1.4302049,-0.1385284,-1.4926281,0.7901785,0.886752,-0.9412397,-1.2650113,-1.0630801,1.4615333,-0.32293645,-1.3970776,0.8083898,1.0715535,-0.87574285,-1.2863204,-1.0561416,1.4585072,-0.21001226,-1.3901439,-1.2899008,1.4141457,-0.1351872,-1.6149442,-1.9694742,1.3878634,0.17774063,-1.6613243,-1.328658,1.7166985,0.046330992,-0.6937426,-3.186254,1.7768165,0.31944245,-0.65410954,-1.1525651,1.6905365,0.053679682,-0.4584632,-2.8793218,1.7107099,0.028928451,-0.5759546,-1.0171169,1.6903148,0.045974344,-0.46466625,-2.6788669,1.6891568,0.011713108,-0.57206863,-1.3911121,1.6114548,-0.3711503,-0.46132267,-2.6129062,1.6759658,-0.27807692,-0.65686566,brazos_izquierda
